     ksi;1.initialDensity;2.initialDensity;3.initialDensity;4.initialDensity;5.initialDensity;6.initialDensity;7.initialDensity;8.initialDensity;     tau;1.inputFlow;1.bunkerOutputFlow; 1.speed;2.inputFlow; 2.speed;3.inputFlow; 3.speed;4.inputFlow; 4.speed;5.inputFlow; 5.speed;6.inputFlow; 6.speed;6.connections.7;6.connections.8;7.inputFlow; 7.speed;8.inputFlow; 8.speed
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.58000;    0.02321;           0.43277; 0.43277;    0.39090; 0.46312;           ; 0.47664;    0.04540; 0.48728;    0.63033; 0.51092;           ; 0.56361;        0.40000;        0.60000;           ; 0.65977;           ; 0.81047
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.59000;    0.02062;           0.44037; 0.44037;    0.38423; 0.48022;           ; 0.50201;    0.02776; 0.51574;    0.60301; 0.53321;           ; 0.56694;        0.40000;        0.60000;           ; 0.62915;           ; 0.73062
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.60000;    0.01817;           0.44802; 0.44802;    0.37688; 0.49789;           ; 0.52958;    0.01428; 0.54986;    0.56904; 0.56698;           ; 0.59003;        0.40000;        0.60000;           ; 0.62842;           ; 0.69127
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.61000;    0.01586;           0.45573; 0.45573;    0.36886; 0.51607;           ; 0.55911;    0.00517; 0.58911;    0.52926; 0.61142;           ; 0.63208;        0.40000;        0.60000;           ; 0.65764;           ; 0.69487
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.62000;    0.01371;           0.46348; 0.46348;    0.36020; 0.53468;           ; 0.59033;    0.00058; 0.63288;    0.48466; 0.66543;           ; 0.69159;        0.40000;        0.60000;           ; 0.71538;           ; 0.74121
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.63000;    0.01170;           0.47127; 0.47127;    0.35095; 0.55364;           ; 0.62297;    0.00058; 0.68046;    0.43634; 0.72767;           ; 0.76645;        0.40000;        0.60000;           ; 0.79888;           ; 0.82738
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.64000;    0.00985;           0.47908; 0.47908;    0.34113; 0.57288;           ; 0.65674;    0.00517; 0.73110;    0.38548; 0.79662;           ; 0.85401;        0.40000;        0.60000;           ; 0.90411;           ; 0.94795
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.65000;    0.00816;           0.48692; 0.48692;    0.33079; 0.59233;           ; 0.69134;    0.01428; 0.78402;    0.33333; 0.87058;           ; 0.95118;        0.40000;        0.60000;           ; 1.02600;           ; 1.09536
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.66000;    0.00662;           0.49476; 0.49476;    0.31996; 0.61191;           ; 0.72645;    0.02776; 0.83837;    0.28119; 0.94773;           ; 1.05450;        0.40000;        0.60000;           ; 1.15867;           ; 1.26033
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.67000;    0.00524;           0.50262; 0.50262;    0.30870; 0.63154;           ; 0.76178;    0.04540; 0.89330;    0.23033; 1.02616;           ; 1.16032;        0.40000;        0.60000;           ; 1.29575;           ; 1.43251
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.68000;    0.00401;           0.51047; 0.51047;    0.29704; 0.65115;           ; 0.79700;    0.06693; 0.94794;    0.18200; 1.10395;           ; 1.26489;        0.40000;        0.60000;           ; 1.43062;           ; 1.60108
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.69000;    0.00295;           0.51831; 0.51831;    0.28503; 0.67065;           ; 0.83180;    0.09201; 1.00143;    0.13740; 1.17917;           ; 1.36450;        0.40000;        0.60000;           ; 1.55679;           ; 1.75544
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.70000;    0.00205;           0.52613; 0.52613;    0.27271; 0.68997;           ; 0.86588;    0.12023; 1.05293;    0.09763; 1.24999;           ; 1.45563;        0.40000;        0.60000;           ; 1.66819;           ; 1.88590
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.71000;    0.00131;           0.53393; 0.53393;    0.26014; 0.70904;           ; 0.89893;    0.15115; 1.10162;    0.06366; 1.31465;           ; 1.53504;        0.40000;        0.60000;           ; 1.75944;           ; 1.98426
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.72000;    0.00074;           0.54169; 0.54169;    0.24737; 0.72777;           ; 0.93066;    0.18430; 1.14674;    0.03633; 1.37157;           ; 1.59993;        0.40000;        0.60000;           ; 1.82615;           ; 2.04433
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.73000;    0.00033;           0.54941; 0.54941;    0.23444; 0.74610;           ; 0.96078;    0.21913; 1.18757;    0.01631; 1.41933;           ; 1.64800;        0.40000;        0.60000;           ; 1.86512;           ; 2.06235
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.74000;    0.00008;           0.55709; 0.55709;    0.22141; 0.76395;           ; 0.98903;    0.25511; 1.22347;    0.00410; 1.45677;           ; 1.67754;        0.40000;        0.60000;           ; 1.87445;           ; 2.03718
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.75000;    0.00000;           0.56470; 0.56470;    0.20833; 0.78125;           ; 1.01517;    0.29167; 1.25388;    0.00000; 1.48296;           ; 1.68750;        0.40000;        0.60000;           ; 1.85371;           ; 1.97040
        ;                ;                ;                ;                ;                ;                ;                ;                ;85.76000;    0.00008;           0.57226; 0.57226;    0.19525; 0.79793;           ; 1.03894;    0.32822; 1.27831;    0.00410; 1.49726;           ; 1.67754;        0.40000;        0.60000;           ; 1.80389;           ; 1.86621
